,Datetime,Open,High,Low,Close,Adj_Close,Volume
50,2025-01-02 13:25:00,1958.5,1959.5,1956.5,1958.0,1958.0,87301
51,2025-01-02 13:30:00,1957.8499755859375,1958.199951171875,1955.800048828125,1957.0,1957.0,51480
52,2025-01-02 13:35:00,1956.3499755859375,1958.550048828125,1955.800048828125,1958.550048828125,1958.550048828125,67815
53,2025-01-02 13:40:00,1958.0999755859375,1959.0,1956.5,1958.550048828125,1958.550048828125,104365
54,2025-01-02 13:45:00,1958.3499755859375,1958.3499755859375,1955.0999755859375,1956.0,1956.0,116868
55,2025-01-02 13:50:00,1955.699951171875,1956.0,1953.3499755859375,1954.3499755859375,1954.3499755859375,81564
56,2025-01-02 13:55:00,1954.9000244140625,1955.800048828125,1952.0,1954.050048828125,1954.050048828125,78249
57,2025-01-02 14:00:00,1953.8499755859375,1954.25,1951.6500244140625,1953.4000244140625,1953.4000244140625,46065
58,2025-01-02 14:05:00,1953.4000244140625,1953.949951171875,1951.75,1953.75,1953.75,41370
59,2025-01-02 14:10:00,1953.75,1953.9000244140625,1952.0,1952.0999755859375,1952.0999755859375,43371
60,2025-01-02 14:15:00,1952.4000244140625,1955.25,1952.0,1954.5999755859375,1954.5999755859375,113627
61,2025-01-02 14:20:00,1955.0,1959.050048828125,1953.8499755859375,1957.050048828125,1957.050048828125,104511
62,2025-01-02 14:25:00,1957.050048828125,1957.0999755859375,1953.300048828125,1954.4000244140625,1954.4000244140625,54245
63,2025-01-02 14:30:00,1953.800048828125,1957.199951171875,1953.199951171875,1955.300048828125,1955.300048828125,52177
64,2025-01-02 14:35:00,1955.300048828125,1959.050048828125,1953.6500244140625,1958.949951171875,1958.949951171875,168958
65,2025-01-02 14:40:00,1958.9000244140625,1958.9000244140625,1956.5,1958.1500244140625,1958.1500244140625,71491
66,2025-01-02 14:45:00,1957.5,1958.449951171875,1955.449951171875,1957.25,1957.25,89887
67,2025-01-02 14:50:00,1957.4000244140625,1958.949951171875,1955.8499755859375,1958.300048828125,1958.300048828125,99660
68,2025-01-02 14:55:00,1958.1500244140625,1959.800048828125,1957.699951171875,1959.550048828125,1959.550048828125,153700
69,2025-01-02 15:00:00,1959.6500244140625,1962.6500244140625,1958.25,1961.25,1961.25,326442
70,2025-01-02 15:05:00,1961.1500244140625,1961.199951171875,1959.0,1959.0,1959.0,164019
